name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk),discount
Samsung Galaxy Z Fold 3,665,135000,234000,185490,3,4,samsung_galaxy_z_fold_3-21,2128,48510
Samsung Galaxy Z Fold 3,734,132000,245250,163710,1,2,samsung_galaxy_z_fold_3-22,2129,81540
Samsung Galaxy Z Fold 3,34,139500,231750,199463,5,4,samsung_galaxy_z_fold_3-23,2130,32287
Samsung Galaxy Z Fold 3,736,145500,247500,216900,4,2,samsung_galaxy_z_fold_3-24,2131,30600
Samsung Galaxy Z Fold 3,867,132000,247500,157410,1,3,samsung_galaxy_z_fold_3-25,2132,90090
Samsung Galaxy Z Fold 3,805,136500,252000,211575,4,4,samsung_galaxy_z_fold_3-26,2133,40425
Samsung Galaxy Z Fold 3,926,127500,254250,140175,1,5,samsung_galaxy_z_fold_3-27,2134,114075
Samsung Galaxy Z Fold 3,249,133500,252000,216450,4,2,samsung_galaxy_z_fold_3-28,2135,35550
Google Pixel Buds 2,96,8800,15600,13730,5,1,google_pixel_buds_2-0,2136,1870
Google Pixel Buds 2,236,8800,16650,11705,2,4,google_pixel_buds_2-1,2137,4945
Google Pixel Buds 2,863,9000,15150,13305,5,2,google_pixel_buds_2-2,2138,1845
Google Pixel Buds 2,700,9000,16650,10224,1,4,google_pixel_buds_2-3,2139,6426
Google Pixel Buds 2,96,9400,16800,14210,5,4,google_pixel_buds_2-4,2140,2590
Google Pixel Buds 2,986,8900,16950,14737,4,1,google_pixel_buds_2-5,2141,2213
Google Pixel Buds 2,22,8900,16050,13905,4,2,google_pixel_buds_2-6,2142,2145
Google Pixel Buds 2,255,9700,15300,13480,5,3,google_pixel_buds_2-7,2143,1820
Google Pixel Buds 2,32,8600,17250,10503,1,3,google_pixel_buds_2-8,2144,6747
Google Pixel Buds 2,547,9700,15750,13935,5,2,google_pixel_buds_2-9,2145,1815
Google Pixel Buds 2,29,9800,16800,13335,2,1,google_pixel_buds_2-10,2146,3465
Google Pixel Buds 2,259,9500,16350,13713,3,1,google_pixel_buds_2-11,2147,2637
Google Pixel Buds 2,983,9700,16800,12008,2,5,google_pixel_buds_2-12,2148,4792
Google Pixel Buds 2,247,9000,15300,12434,3,3,google_pixel_buds_2-13,2149,2866
Google Pixel Buds 2,208,9400,15750,12607,2,1,google_pixel_buds_2-14,2150,3143
Google Pixel Buds 2,562,9000,15600,13455,4,3,google_pixel_buds_2-15,2151,2145
Google Pixel Buds 2,249,9200,15600,12912,3,2,google_pixel_buds_2-16,2152,2688
Google Pixel Buds 2,614,9200,15750,12312,3,5,google_pixel_buds_2-17,2153,3438
Google Pixel Buds 2,486,8700,16950,14063,4,4,google_pixel_buds_2-18,2154,2887
Google Pixel Buds 2,755,9400,16800,13692,3,2,google_pixel_buds_2-19,2155,3108
AirPods Pro,263,22500,37875,33647,5,1,airpods_pro-0,2156,4228
AirPods Pro,757,24500,39750,32278,3,4,airpods_pro-1,2157,7472
AirPods Pro,701,23000,42375,32204,3,5,airpods_pro-2,2158,10171
AirPods Pro,218,24500,38625,29091,2,5,airpods_pro-3,2159,9534
AirPods Pro,94,22500,40500,33570,3,1,airpods_pro-4,2160,6930
AirPods Pro,392,22250,40500,27360,1,2,airpods_pro-5,2161,13140
AirPods Pro,875,21750,41250,34913,5,3,airpods_pro-6,2162,6337
AirPods Pro,815,22500,40875,28748,1,1,airpods_pro-7,2163,12127
AirPods Pro,35,22000,40125,35141,5,1,airpods_pro-8,2164,4984
AirPods Pro,168,22000,41250,28545,1,1,airpods_pro-9,2165,12705
AirPods Pro,834,24000,42750,30938,2,4,airpods_pro-10,2166,11812
AirPods Pro,206,21250,41625,23288,1,5,airpods_pro-11,2167,18337
AirPods Pro,805,21250,42750,31140,2,2,airpods_pro-12,2168,11610
AirPods Pro,263,22000,42750,36007,4,3,airpods_pro-13,2169,6743
AirPods Pro,280,23250,42375,32909,2,1,airpods_pro-14,2170,9466
AirPods Pro,158,21250,40875,32633,3,2,airpods_pro-15,2171,8242
AirPods Pro,712,22750,38625,33863,5,2,airpods_pro-16,2172,4762
AirPods Pro,699,23250,40500,31444,3,5,airpods_pro-17,2173,9056
AirPods Pro,515,21750,41625,34172,5,5,airpods_pro-18,2174,7453
AirPods Pro,506,24500,40875,35144,4,4,airpods_pro-19,2175,5731
AirPods Pro,169,22500,39000,26130,1,3,airpods_pro-20,2176,12870
AirPods Pro,468,21750,42750,36450,4,2,airpods_pro-21,2177,6300
AirPods Pro,842,22250,39750,33188,5,5,airpods_pro-22,2178,6562
Samsung Galaxy Watch 4,275,30450,59850,48825,4,5,samsung_galaxy_watch_4-0,2179,11025
Samsung Galaxy Watch 4,71,30450,59850,51030,5,2,samsung_galaxy_watch_4-1,2180,8820
Samsung Galaxy Watch 4,65,30800,58800,40320,1,1,samsung_galaxy_watch_4-2,2181,18480
Samsung Galaxy Watch 4,151,32550,55650,49298,5,1,samsung_galaxy_watch_4-3,2182,6352
Samsung Galaxy Watch 4,200,34300,56700,50540,5,1,samsung_galaxy_watch_4-4,2183,6160
Samsung Galaxy Watch 4,653,34300,54600,49018,5,1,samsung_galaxy_watch_4-5,2184,5582
Samsung Galaxy Watch 4,522,31500,58275,49574,4,3,samsung_galaxy_watch_4-6,2185,8701
Samsung Galaxy Watch 4,470,33250,58275,50142,5,3,samsung_galaxy_watch_4-7,2186,8133
Samsung Galaxy Watch 4,344,32550,53025,46371,4,3,samsung_galaxy_watch_4-8,2187,6654
Samsung Galaxy Watch 4,365,33600,53025,44187,3,3,samsung_galaxy_watch_4-9,2188,8838
Samsung Galaxy Watch 4,481,29750,56700,48615,5,2,samsung_galaxy_watch_4-10,2189,8085
Samsung Galaxy Watch 4,316,30800,59850,41549,2,4,samsung_galaxy_watch_4-11,2190,18301
Samsung Galaxy Watch 4,488,34650,58800,41412,1,2,samsung_galaxy_watch_4-12,2191,17388
Samsung Galaxy Watch 4,471,31850,60375,46398,3,4,samsung_galaxy_watch_4-13,2192,13977
Samsung Galaxy Watch 4,952,31150,59325,45520,3,4,samsung_galaxy_watch_4-14,2193,13805
Samsung Galaxy Watch 4,441,29750,58275,47579,5,5,samsung_galaxy_watch_4-15,2194,10696
Samsung Galaxy Watch 4,354,29750,59325,51192,5,1,samsung_galaxy_watch_4-16,2195,8133
Samsung Galaxy Watch 4,721,31850,56700,40299,1,1,samsung_galaxy_watch_4-17,2196,16401
Samsung Galaxy Watch 4,844,30450,53025,40835,2,2,samsung_galaxy_watch_4-18,2197,12190
Samsung Galaxy Watch 4,487,32200,57750,37821,1,3,samsung_galaxy_watch_4-19,2198,19929
Fitbit Charge 5,207,14100,24750,21822,5,1,fitbit_charge_5-0,2199,2928
Fitbit Charge 5,306,12900,25875,22307,5,1,fitbit_charge_5-1,2200,3568
Fitbit Charge 5,258,13050,22950,17753,3,5,fitbit_charge_5-2,2201,5197
Fitbit Charge 5,140,14700,22725,19917,4,4,fitbit_charge_5-3,2202,2808
Fitbit Charge 5,215,13200,25425,22064,4,1,fitbit_charge_5-4,2203,3361
Fitbit Charge 5,773,14250,22950,18992,3,3,fitbit_charge_5-5,2204,3958
Fitbit Charge 5,93,13350,23625,19310,3,2,fitbit_charge_5-6,2205,4315
Fitbit Charge 5,692,13500,22725,16914,2,4,fitbit_charge_5-7,2206,5811
Fitbit Charge 5,759,13950,23400,18723,2,1,fitbit_charge_5-8,2207,4677
Fitbit Charge 5,402,13200,25200,19320,3,4,fitbit_charge_5-9,2208,5880
Fitbit Charge 5,81,14100,24975,20408,3,2,fitbit_charge_5-10,2209,4567
Fitbit Charge 5,852,14550,25425,21619,4,4,fitbit_charge_5-11,2210,3806
Fitbit Charge 5,528,14250,25650,20064,3,4,fitbit_charge_5-12,2211,5586
Fitbit Charge 5,788,13500,23625,18310,3,5,fitbit_charge_5-13,2212,5315
Fitbit Charge 5,329,14100,22950,18570,2,1,fitbit_charge_5-14,2213,4380
Fitbit Charge 5,269,13950,25425,21008,3,1,fitbit_charge_5-15,2214,4417
Fitbit Charge 5,955,13200,22725,15867,1,2,fitbit_charge_5-16,2215,6858
Fitbit Charge 5,485,13950,24075,20785,4,3,fitbit_charge_5-17,2216,3290
Fitbit Charge 5,23,13350,25425,21501,5,3,fitbit_charge_5-18,2217,3924
Fitbit Charge 5,996,13950,22950,19575,5,5,fitbit_charge_5-19,2218,3375
Fitbit Charge 5,473,13350,24525,19441,3,3,fitbit_charge_5-20,2219,5084
OnePlus Buds Pro,836,8600,15300,10878,1,1,oneplus_buds_pro-0,2220,4422
OnePlus Buds Pro,62,8800,17250,14927,5,1,oneplus_buds_pro-1,2221,2323
OnePlus Buds Pro,689,8600,15450,10827,2,5,oneplus_buds_pro-2,2222,4623
OnePlus Buds Pro,832,8800,16050,12244,3,5,oneplus_buds_pro-3,2223,3806
OnePlus Buds Pro,792,8700,15750,11943,2,2,oneplus_buds_pro-4,2224,3807
OnePlus Buds Pro,30,8600,17250,14655,4,2,oneplus_buds_pro-5,2225,2595
OnePlus Buds Pro,310,9100,15450,12117,3,5,oneplus_buds_pro-6,2226,3333
OnePlus Buds Pro,91,9200,16950,14044,5,5,oneplus_buds_pro-7,2227,2906
OnePlus Buds Pro,658,8800,16200,12537,2,1,oneplus_buds_pro-8,2228,3663
OnePlus Buds Pro,90,9500,16950,12927,2,2,oneplus_buds_pro-9,2229,4023
OnePlus Buds Pro,50,8700,15150,12216,3,3,oneplus_buds_pro-10,2230,2934
OnePlus Buds Pro,622,9000,15750,12443,3,4,oneplus_buds_pro-11,2231,3307
OnePlus Buds Pro,965,9800,15300,13375,4,4,oneplus_buds_pro-12,2232,1925
OnePlus Buds Pro,191,9300,17100,11835,2,5,oneplus_buds_pro-13,2233,5265
OnePlus Buds Pro,989,8500,15300,11016,2,4,oneplus_buds_pro-14,2234,4284
OnePlus Buds Pro,845,9200,15450,11794,2,3,oneplus_buds_pro-15,2235,3656
OnePlus Buds Pro,715,9300,15600,13175,3,1,oneplus_buds_pro-16,2236,2425
OnePlus Buds Pro,774,8900,15150,12307,3,3,oneplus_buds_pro-17,2237,2843
OnePlus Buds Pro,795,9300,15300,12150,3,5,oneplus_buds_pro-18,2238,3150
OnePlus Buds Pro,448,9800,16950,11802,1,2,oneplus_buds_pro-19,2239,5148
OnePlus Buds Pro,713,9500,15900,13660,5,4,oneplus_buds_pro-20,2240,2240
OnePlus Buds Pro,711,9400,16200,14330,5,1,oneplus_buds_pro-21,2241,1870
OnePlus Buds Pro,773,9700,16800,12327,2,4,oneplus_buds_pro-22,2242,4473
Xiaomi Mi Band 6,543,4250,8550,5841,2,4,xiaomi_mi_band_6-0,2243,2709
Xiaomi Mi Band 6,448,4650,8625,5048,1,5,xiaomi_mi_band_6-1,2244,3577
Xiaomi Mi Band 6,43,4900,8550,5265,1,5,xiaomi_mi_band_6-2,2245,3285
Xiaomi Mi Band 6,984,4850,8175,6929,4,5,xiaomi_mi_band_6-3,2246,1246
Xiaomi Mi Band 6,318,4850,7725,6719,4,4,xiaomi_mi_band_6-4,2247,1006
Xiaomi Mi Band 6,326,4700,8400,5736,1,2,xiaomi_mi_band_6-5,2248,2664
Xiaomi Mi Band 6,134,4400,8325,6383,2,1,xiaomi_mi_band_6-6,2249,1942
Xiaomi Mi Band 6,509,4550,7575,4853,1,5,xiaomi_mi_band_6-7,2250,2722
Xiaomi Mi Band 6,893,4800,7800,6540,3,2,xiaomi_mi_band_6-8,2251,1260
Xiaomi Mi Band 6,175,4250,7650,6375,4,5,xiaomi_mi_band_6-9,2252,1275
Xiaomi Mi Band 6,404,4850,7800,5676,1,2,xiaomi_mi_band_6-10,2253,2124
Xiaomi Mi Band 6,740,4300,7950,6582,5,5,xiaomi_mi_band_6-11,2254,1368
Xiaomi Mi Band 6,534,4350,7875,6642,4,4,xiaomi_mi_band_6-12,2255,1233
Xiaomi Mi Band 6,157,4550,7650,6457,3,1,xiaomi_mi_band_6-13,2256,1193
Xiaomi Mi Band 6,160,4850,7950,6323,3,5,xiaomi_mi_band_6-14,2257,1627
Xiaomi Mi Band 6,446,4350,8400,6882,5,5,xiaomi_mi_band_6-15,2258,1518
Xiaomi Mi Band 6,690,4300,8100,6675,5,5,xiaomi_mi_band_6-16,2259,1425
Xiaomi Mi Band 6,845,4350,8100,6882,4,3,xiaomi_mi_band_6-17,2260,1218
Xiaomi Mi Band 6,788,4350,8475,7032,4,4,xiaomi_mi_band_6-18,2261,1443
Xiaomi Mi Band 6,439,4650,7575,5601,2,5,xiaomi_mi_band_6-19,2262,1974
Xiaomi Mi Band 6,165,4700,8025,6080,2,3,xiaomi_mi_band_6-20,2263,1945
Xiaomi Mi Band 6,238,4700,7575,6469,3,1,xiaomi_mi_band_6-21,2264,1106
Xiaomi Mi Band 6,617,4800,7875,6799,4,4,xiaomi_mi_band_6-22,2265,1076
Xiaomi Mi Band 6,433,4850,8100,7207,5,1,xiaomi_mi_band_6-23,2266,893
Xiaomi Mi Band 6,464,4750,8025,5274,1,4,xiaomi_mi_band_6-24,2267,2751
Xiaomi Mi Band 6,739,4800,8400,5970,2,5,xiaomi_mi_band_6-25,2268,2430
Xiaomi Mi Band 6,666,4950,8475,5726,1,3,xiaomi_mi_band_6-26,2269,2749
iPhone 13 Pro Max,458,108000,205200,143964,2,4,iphone_13_pro_max-0,2270,61236
iPhone 13 Pro Max,599,105600,190800,167370,4,1,iphone_13_pro_max-1,2271,23430
iPhone 13 Pro Max,813,117600,190800,165180,4,4,iphone_13_pro_max-2,2272,25620
iPhone 13 Pro Max,604,105600,198000,167970,4,3,iphone_13_pro_max-3,2273,30030
iPhone 13 Pro Max,454,109200,205200,136080,1,2,iphone_13_pro_max-4,2274,69120
iPhone 13 Pro Max,609,112800,205200,169626,3,1,iphone_13_pro_max-5,2275,35574
iPhone 13 Pro Max,719,106800,183600,160560,5,2,iphone_13_pro_max-6,2276,23040
iPhone 13 Pro Max,29,112800,189000,129564,1,3,iphone_13_pro_max-7,2277,59436
iPhone 13 Pro Max,851,105600,192600,153015,3,3,iphone_13_pro_max-8,2278,39585
iPhone 13 Pro Max,496,110400,194400,171300,4,1,iphone_13_pro_max-9,2279,23100
iPhone 13 Pro Max,728,102000,207000,159225,3,3,iphone_13_pro_max-10,2280,47775
iPhone 13 Pro Max,762,112800,199800,154126,3,5,iphone_13_pro_max-11,2281,45674
iPhone 13 Pro Max,56,105600,189000,161895,5,3,iphone_13_pro_max-12,2282,27105
iPhone 13 Pro Max,685,117600,192600,163725,3,1,iphone_13_pro_max-13,2283,28875
iPhone 13 Pro Max,424,105600,190800,163110,5,3,iphone_13_pro_max-14,2284,27690
iPhone 13 Pro Max,53,104400,189000,150507,3,3,iphone_13_pro_max-15,2285,38493
iPhone 13 Pro Max,558,102000,185400,154125,5,5,iphone_13_pro_max-16,2286,31275
iPhone 13 Pro Max,206,117600,192600,170100,5,2,iphone_13_pro_max-17,2287,22500
iPhone 13 Pro Max,784,105600,198000,172590,5,1,iphone_13_pro_max-18,2288,25410
iPhone 13 Pro Max,546,102000,190800,138852,2,3,iphone_13_pro_max-19,2289,51948
iPhone 13 Pro Max,243,109200,199800,155406,3,4,iphone_13_pro_max-20,2290,44394
iPhone 13 Pro Max,995,110400,192600,138348,1,1,iphone_13_pro_max-21,2291,54252
iPhone 13 Pro Max,645,104400,181800,152775,5,5,iphone_13_pro_max-22,2292,29025
iPhone 13 Pro Max,897,110400,192600,161775,4,5,iphone_13_pro_max-23,2293,30825
iPhone 13 Pro Max,240,114000,196200,161676,3,2,iphone_13_pro_max-24,2294,34524
iPhone 13 Pro Max,172,109200,207000,170325,4,5,iphone_13_pro_max-25,2295,36675
iPhone 13 Pro Max,172,108000,181800,154125,4,5,iphone_13_pro_max-26,2296,27675
iPhone 13 Pro Max,586,104400,199800,143991,2,3,iphone_13_pro_max-27,2297,55809
iPhone 13 Pro Max,122,111600,181800,135468,1,1,iphone_13_pro_max-28,2298,46332
Samsung Galaxy Note 20 Ultra,999,69600,130800,112440,4,2,samsung_galaxy_note_20_ultra-0,2299,18360
Samsung Galaxy Note 20 Ultra,745,77600,127200,112320,4,2,samsung_galaxy_note_20_ultra-1,2300,14880
Samsung Galaxy Note 20 Ultra,447,76000,122400,109640,5,1,samsung_galaxy_note_20_ultra-2,2301,12760
Samsung Galaxy Note 20 Ultra,869,72800,129600,96372,2,3,samsung_galaxy_note_20_ultra-3,2302,33228
Samsung Galaxy Note 20 Ultra,870,75200,124800,108680,5,3,samsung_galaxy_note_20_ultra-4,2303,16120
Samsung Galaxy Note 20 Ultra,841,76800,133200,109512,3,2,samsung_galaxy_note_20_ultra-5,2304,23688
Samsung Galaxy Note 20 Ultra,320,79200,122400,83520,1,5,samsung_galaxy_note_20_ultra-6,2305,38880
Samsung Galaxy Note 20 Ultra,521,71200,123600,76440,1,5,samsung_galaxy_note_20_ultra-7,2306,47160
Samsung Galaxy Note 20 Ultra,596,68000,138000,111750,4,5,samsung_galaxy_note_20_ultra-8,2307,26250
Samsung Galaxy Note 20 Ultra,414,78400,136800,119280,5,2,samsung_galaxy_note_20_ultra-9,2308,17520
Samsung Galaxy Note 20 Ultra,915,69600,121200,91014,2,3,samsung_galaxy_note_20_ultra-10,2309,30186
Samsung Galaxy Note 20 Ultra,629,68800,136800,90900,2,5,samsung_galaxy_note_20_ultra-11,2310,45900
Samsung Galaxy Note 20 Ultra,874,68000,136800,114440,5,3,samsung_galaxy_note_20_ultra-12,2311,22360
Samsung Galaxy Note 20 Ultra,52,76800,123600,108390,4,3,samsung_galaxy_note_20_ultra-13,2312,15210
Samsung Galaxy Note 20 Ultra,888,76800,133200,100206,2,3,samsung_galaxy_note_20_ultra-14,2313,32994
Samsung Galaxy Note 20 Ultra,293,73600,127200,95844,2,3,samsung_galaxy_note_20_ultra-15,2314,31356
Samsung Galaxy Note 20 Ultra,673,71200,129600,100692,2,1,samsung_galaxy_note_20_ultra-16,2315,28908
Samsung Galaxy Note 20 Ultra,156,72000,129600,81216,1,4,samsung_galaxy_note_20_ultra-17,2316,48384
Samsung Galaxy Note 20 Ultra,37,68800,122400,104980,5,3,samsung_galaxy_note_20_ultra-18,2317,17420
Samsung Galaxy Note 20 Ultra,288,76000,121200,106510,4,3,samsung_galaxy_note_20_ultra-19,2318,14690
Samsung Galaxy Note 20 Ultra,642,79200,128400,113640,4,2,samsung_galaxy_note_20_ultra-20,2319,14760
Samsung Galaxy Note 20 Ultra,712,75200,124800,92064,1,1,samsung_galaxy_note_20_ultra-21,2320,32736
Samsung Galaxy Note 20 Ultra,66,69600,128400,86064,1,2,samsung_galaxy_note_20_ultra-22,2321,42336
Samsung Galaxy Note 20 Ultra,83,73600,133200,83136,1,4,samsung_galaxy_note_20_ultra-23,2322,50064
Samsung Galaxy Note 20 Ultra,592,68800,138000,106514,3,3,samsung_galaxy_note_20_ultra-24,2323,31486
Google Pixel Stand,859,4600,8325,7115,4,3,google_pixel_stand-0,2324,1210
Google Pixel Stand,888,4400,8025,7029,5,1,google_pixel_stand-1,2325,996
Google Pixel Stand,463,4450,8175,5829,2,4,google_pixel_stand-2,2326,2346
Google Pixel Stand,225,4250,7650,5406,1,1,google_pixel_stand-3,2327,2244
Google Pixel Stand,598,4600,7725,6038,2,2,google_pixel_stand-4,2328,1687
Google Pixel Stand,822,4650,8025,4988,1,5,google_pixel_stand-5,2329,3037
Google Pixel Stand,397,4400,7875,6920,4,1,google_pixel_stand-6,2330,955
Google Pixel Stand,202,4350,8550,5715,2,5,google_pixel_stand-7,2331,2835
Google Pixel Stand,113,4500,8025,5276,1,3,google_pixel_stand-8,2332,2749
Google Pixel Stand,447,4400,7650,6432,5,5,google_pixel_stand-9,2333,1218
Google Pixel Stand,663,4600,7725,6413,3,2,google_pixel_stand-10,2334,1312
Google Pixel Stand,171,4550,8100,5757,1,1,google_pixel_stand-11,2335,2343
Google Pixel Stand,499,4700,8175,7133,5,2,google_pixel_stand-12,2336,1042
Google Pixel Stand,102,4750,8250,6413,3,5,google_pixel_stand-13,2337,1837
Google Pixel Stand,251,4350,8325,6835,4,5,google_pixel_stand-14,2338,1490
Google Pixel Stand,258,4700,8625,6153,2,4,google_pixel_stand-15,2339,2472
Google Pixel Stand,924,4700,7800,5754,1,1,google_pixel_stand-16,2340,2046
Google Pixel Stand,257,4300,7950,5979,2,2,google_pixel_stand-17,2341,1971
Google Pixel Stand,81,4850,8025,7073,4,2,google_pixel_stand-18,2342,952
Google Pixel Stand,937,4850,7575,6240,3,4,google_pixel_stand-19,2343,1335
Google Pixel Stand,321,4250,7650,5967,2,1,google_pixel_stand-20,2344,1683
Google Pixel Stand,72,4450,8475,5577,1,2,google_pixel_stand-21,2345,2898
Google Pixel Stand,633,4600,8175,5816,1,1,google_pixel_stand-22,2346,2359
Google Pixel Stand,487,4850,8025,5358,1,4,google_pixel_stand-23,2347,2667
Google Pixel Stand,485,4800,7950,5115,1,5,google_pixel_stand-24,2348,2835
AirPods Max,225,46000,84750,59175,1,1,airpods_max-0,2349,25575
AirPods Max,763,45000,81000,52920,1,3,airpods_max-1,2350,28080
AirPods Max,953,47000,86250,60345,1,1,airpods_max-2,2351,25905
AirPods Max,617,45500,83250,58335,1,1,airpods_max-3,2352,24915
AirPods Max,509,49500,85500,72000,4,5,airpods_max-4,2353,13500
AirPods Max,816,43000,86250,71113,5,4,airpods_max-5,2354,15137
AirPods Max,788,45500,84000,58590,1,1,airpods_max-6,2355,25410
AirPods Max,111,43000,82500,68675,5,4,airpods_max-7,2356,13825
AirPods Max,224,48500,84750,73875,5,2,airpods_max-8,2357,10875
AirPods Max,300,46500,75750,66244,5,3,airpods_max-9,2358,9506
AirPods Max,796,43000,80250,66282,5,5,airpods_max-10,2359,13968
AirPods Max,804,42500,84000,59723,2,3,airpods_max-11,2360,24277
AirPods Max,377,49000,77250,66657,5,5,airpods_max-12,2361,10593
AirPods Max,171,44500,80250,50220,1,4,airpods_max-13,2362,30030
AirPods Max,24,43000,77250,67832,5,1,airpods_max-14,2363,9418
AirPods Max,563,47500,83250,73419,4,1,airpods_max-15,2364,9831
AirPods Max,672,44500,86250,71638,5,4,airpods_max-16,2365,14612
AirPods Max,810,48000,81750,63525,2,2,airpods_max-17,2366,18225
AirPods Max,395,42500,81750,58789,2,3,airpods_max-18,2367,22961
AirPods Max,305,49000,76500,58350,1,1,airpods_max-19,2368,18150
AirPods Max,875,43500,78750,65532,4,5,airpods_max-20,2369,13218
AirPods Max,219,49500,82500,72600,4,2,airpods_max-21,2370,9900
AirPods Max,80,42500,86250,54750,1,2,airpods_max-22,2371,31500
AirPods Max,871,44500,78750,60255,2,2,airpods_max-23,2372,18495
AirPods Max,411,48000,82500,51450,1,5,airpods_max-24,2373,31050
Samsung Galaxy Buds Pro,99,14550,24750,21690,4,2,samsung_galaxy_buds_pro-0,2374,3060
Samsung Galaxy Buds Pro,586,13950,23850,15534,1,4,samsung_galaxy_buds_pro-1,2375,8316
Samsung Galaxy Buds Pro,89,13200,22950,19782,4,3,samsung_galaxy_buds_pro-2,2376,3168
Samsung Galaxy Buds Pro,299,12900,24525,20050,3,1,samsung_galaxy_buds_pro-3,2377,4475
Samsung Galaxy Buds Pro,797,12900,23850,20839,5,1,samsung_galaxy_buds_pro-4,2378,3011
Samsung Galaxy Buds Pro,762,13500,24300,20520,4,4,samsung_galaxy_buds_pro-5,2379,3780
Samsung Galaxy Buds Pro,444,13650,23175,19842,5,4,samsung_galaxy_buds_pro-6,2380,3333
Samsung Galaxy Buds Pro,51,13050,25425,20661,3,1,samsung_galaxy_buds_pro-7,2381,4764
Samsung Galaxy Buds Pro,41,14100,24975,21713,4,2,samsung_galaxy_buds_pro-8,2382,3262
Samsung Galaxy Buds Pro,906,13650,24075,16569,1,2,samsung_galaxy_buds_pro-9,2383,7506
Samsung Galaxy Buds Pro,947,14400,22950,17564,2,4,samsung_galaxy_buds_pro-10,2384,5386
Samsung Galaxy Buds Pro,879,14700,25650,16452,1,4,samsung_galaxy_buds_pro-11,2385,9198
Samsung Galaxy Buds Pro,940,13650,25425,19597,2,1,samsung_galaxy_buds_pro-12,2386,5828
Samsung Galaxy Buds Pro,122,14700,23850,20648,5,4,samsung_galaxy_buds_pro-13,2387,3202
Samsung Galaxy Buds Pro,756,14850,24750,21038,5,5,samsung_galaxy_buds_pro-14,2388,3712
Samsung Galaxy Buds Pro,293,12750,24750,19290,3,3,samsung_galaxy_buds_pro-15,2389,5460
Samsung Galaxy Buds Pro,137,14550,22950,19716,3,1,samsung_galaxy_buds_pro-16,2390,3234
Samsung Galaxy Buds Pro,293,14700,24975,15728,1,5,samsung_galaxy_buds_pro-17,2391,9247
Samsung Galaxy Buds Pro,550,13950,25425,17852,1,1,samsung_galaxy_buds_pro-18,2392,7573
Samsung Galaxy Buds Pro,403,13800,24075,18989,2,1,samsung_galaxy_buds_pro-19,2393,5086
Samsung Galaxy Buds Pro,434,14700,23625,19208,2,1,samsung_galaxy_buds_pro-20,2394,4417
Samsung Galaxy Buds Pro,218,13350,25425,20897,5,5,samsung_galaxy_buds_pro-21,2395,4528
Samsung Galaxy Buds Pro,984,13050,24075,14814,1,4,samsung_galaxy_buds_pro-22,2396,9261
Samsung Galaxy Buds Pro,851,14400,24975,21803,4,2,samsung_galaxy_buds_pro-23,2397,3172
Samsung Galaxy Buds Pro,573,14850,25650,19981,3,5,samsung_galaxy_buds_pro-24,2398,5669
OnePlus Nord 2,75,29400,50850,41091,3,3,oneplus_nord_2-0,2399,9759
OnePlus Nord 2,338,27000,49500,41063,4,5,oneplus_nord_2-1,2400,8437
OnePlus Nord 2,808,25500,51750,38888,3,4,oneplus_nord_2-2,2401,12862
OnePlus Nord 2,89,29700,46350,40939,5,3,oneplus_nord_2-3,2402,5411
OnePlus Nord 2,397,27900,47250,41445,5,2,oneplus_nord_2-4,2403,5805
OnePlus Nord 2,180,28800,49500,35528,2,5,oneplus_nord_2-5,2404,13972
OnePlus Nord 2,608,25500,47700,34713,2,3,oneplus_nord_2-6,2405,12987
OnePlus Nord 2,736,25800,50850,40329,3,2,oneplus_nord_2-7,2406,10521
OnePlus Nord 2,345,28200,49500,41513,5,5,oneplus_nord_2-8,2407,7987
OnePlus Nord 2,887,25800,49500,34569,2,4,oneplus_nord_2-9,2408,14931
OnePlus Nord 2,251,28500,46800,38474,3,3,oneplus_nord_2-10,2409,8326
OnePlus Nord 2,621,26100,49050,40444,4,5,oneplus_nord_2-11,2410,8606
OnePlus Nord 2,858,27000,50850,44292,5,1,oneplus_nord_2-12,2411,6558
OnePlus Nord 2,749,28800,48600,41670,5,4,oneplus_nord_2-13,2412,6930
OnePlus Nord 2,138,28200,48150,31392,1,4,oneplus_nord_2-14,2413,16758
OnePlus Nord 2,196,29700,49050,38601,2,2,oneplus_nord_2-15,2414,10449
