name,inventory,min_price,max_price,current_price,rating,strategy,slug,product(fk)
Samsung Galaxy Z Fold 3,274,147000,231750,178125,5,0,samsung-galaxy-z-fold-3-16,2185
Samsung Galaxy Z Fold 3,728,130500,238500,185625,4,0,samsung-galaxy-z-fold-3-17,2186
Samsung Galaxy Z Fold 3,165,129000,238500,172500,3,3,samsung-galaxy-z-fold-3-18,2187
Samsung Galaxy Z Fold 3,677,132000,243000,168750,5,0,samsung-galaxy-z-fold-3-19,2188
Samsung Galaxy Z Fold 3,498,139500,236250,170625,5,3,samsung-galaxy-z-fold-3-20,2189
Google Pixel Buds 2,67,9200,16650,10625,4,1,google-pixel-buds-2-0,2190
Google Pixel Buds 2,850,8900,16950,11750,2,4,google-pixel-buds-2-1,2191
Google Pixel Buds 2,232,9300,16050,12000,3,2,google-pixel-buds-2-2,2192
Google Pixel Buds 2,390,9900,17250,11125,5,4,google-pixel-buds-2-3,2193
Google Pixel Buds 2,505,9500,17100,10625,3,1,google-pixel-buds-2-4,2194
Google Pixel Buds 2,744,9700,15750,11375,2,5,google-pixel-buds-2-5,2195
Google Pixel Buds 2,817,8900,15300,10625,2,1,google-pixel-buds-2-6,2196
Google Pixel Buds 2,403,9100,16950,11375,1,2,google-pixel-buds-2-7,2197
Google Pixel Buds 2,142,9800,16350,11875,2,1,google-pixel-buds-2-8,2198
Google Pixel Buds 2,640,9100,15300,11500,5,3,google-pixel-buds-2-9,2199
Google Pixel Buds 2,874,8500,15750,11750,1,3,google-pixel-buds-2-10,2200
Google Pixel Buds 2,864,9400,16950,10875,1,0,google-pixel-buds-2-11,2201
Google Pixel Buds 2,491,9800,15300,12125,3,0,google-pixel-buds-2-12,2202
Google Pixel Buds 2,628,9900,16800,10875,4,1,google-pixel-buds-2-13,2203
Google Pixel Buds 2,757,9700,15900,10750,4,5,google-pixel-buds-2-14,2204
Google Pixel Buds 2,964,9900,16200,11750,3,2,google-pixel-buds-2-15,2205
Google Pixel Buds 2,409,8600,15600,11875,5,0,google-pixel-buds-2-16,2206
Google Pixel Buds 2,564,9300,15600,11000,2,2,google-pixel-buds-2-17,2207
Google Pixel Buds 2,802,8600,16950,11000,4,5,google-pixel-buds-2-18,2208
Google Pixel Buds 2,683,9600,15300,11875,5,4,google-pixel-buds-2-19,2209
Google Pixel Buds 2,488,8800,15300,10875,2,4,google-pixel-buds-2-20,2210
Google Pixel Buds 2,549,8700,16650,10625,3,5,google-pixel-buds-2-21,2211
Google Pixel Buds 2,661,9500,16050,11125,5,5,google-pixel-buds-2-22,2212
Google Pixel Buds 2,94,8800,16350,11250,1,3,google-pixel-buds-2-23,2213
Google Pixel Buds 2,204,9400,15300,10625,4,0,google-pixel-buds-2-24,2214
Google Pixel Buds 2,613,9300,15450,11250,1,1,google-pixel-buds-2-25,2215
Google Pixel Buds 2,117,9800,16650,11750,2,5,google-pixel-buds-2-26,2216
Google Pixel Buds 2,563,9200,16650,11125,2,5,google-pixel-buds-2-27,2217
AirPods Pro,77,23000,40125,28750,1,2,airpods-pro-0,2218
AirPods Pro,585,24000,38625,29063,3,3,airpods-pro-1,2219
AirPods Pro,303,21500,37875,30625,4,0,airpods-pro-2,2220
AirPods Pro,962,22500,37875,30313,1,5,airpods-pro-3,2221
AirPods Pro,767,24250,41250,28750,5,2,airpods-pro-4,2222
AirPods Pro,108,24250,38625,26875,1,1,airpods-pro-5,2223
AirPods Pro,300,21250,38625,27500,3,3,airpods-pro-6,2224
AirPods Pro,110,23000,42750,29375,1,3,airpods-pro-7,2225
AirPods Pro,831,23500,43125,27188,1,4,airpods-pro-8,2226
AirPods Pro,824,23500,38625,28125,1,0,airpods-pro-9,2227
AirPods Pro,310,23000,40875,28438,3,5,airpods-pro-10,2228
AirPods Pro,703,21500,42000,30938,3,5,airpods-pro-11,2229
AirPods Pro,96,22250,38625,29375,4,4,airpods-pro-12,2230
AirPods Pro,837,21250,40875,28125,1,5,airpods-pro-13,2231
AirPods Pro,521,24750,39375,29063,1,0,airpods-pro-14,2232
AirPods Pro,961,23500,41250,27188,1,5,airpods-pro-15,2233
AirPods Pro,430,22250,38250,28750,5,2,airpods-pro-16,2234
AirPods Pro,224,22250,42375,28125,4,3,airpods-pro-17,2235
AirPods Pro,677,23000,40875,30000,1,3,airpods-pro-18,2236
AirPods Pro,182,23000,38250,29688,2,0,airpods-pro-19,2237
Samsung Galaxy Watch 4,58,32550,55650,39813,2,4,samsung-galaxy-watch-4-0,2238
Samsung Galaxy Watch 4,266,30450,56175,42438,5,1,samsung-galaxy-watch-4-1,2239
Samsung Galaxy Watch 4,743,34300,54075,38063,5,3,samsung-galaxy-watch-4-2,2240
Samsung Galaxy Watch 4,685,29750,53025,40250,1,2,samsung-galaxy-watch-4-3,2241
Samsung Galaxy Watch 4,471,33950,53550,43313,4,1,samsung-galaxy-watch-4-4,2242
Samsung Galaxy Watch 4,578,33600,53550,40250,5,4,samsung-galaxy-watch-4-5,2243
Samsung Galaxy Watch 4,401,33250,55650,40688,4,3,samsung-galaxy-watch-4-6,2244
Samsung Galaxy Watch 4,354,31150,56175,38500,5,4,samsung-galaxy-watch-4-7,2245
Samsung Galaxy Watch 4,221,30100,58275,41563,4,3,samsung-galaxy-watch-4-8,2246
Samsung Galaxy Watch 4,761,32900,55650,42875,4,3,samsung-galaxy-watch-4-9,2247
Samsung Galaxy Watch 4,498,33250,60375,41563,4,5,samsung-galaxy-watch-4-10,2248
Samsung Galaxy Watch 4,99,32900,58800,40688,2,2,samsung-galaxy-watch-4-11,2249
Samsung Galaxy Watch 4,809,31500,55650,42875,4,2,samsung-galaxy-watch-4-12,2250
Samsung Galaxy Watch 4,229,30450,57225,40250,2,2,samsung-galaxy-watch-4-13,2251
Samsung Galaxy Watch 4,532,32550,56700,42438,2,1,samsung-galaxy-watch-4-14,2252
Samsung Galaxy Watch 4,202,32900,59325,40688,2,0,samsung-galaxy-watch-4-15,2253
Samsung Galaxy Watch 4,880,32550,57225,37188,1,2,samsung-galaxy-watch-4-16,2254
Samsung Galaxy Watch 4,501,29750,54600,42438,2,2,samsung-galaxy-watch-4-17,2255
Samsung Galaxy Watch 4,48,34300,53025,40250,3,5,samsung-galaxy-watch-4-18,2256
Samsung Galaxy Watch 4,487,31850,59850,37188,1,2,samsung-galaxy-watch-4-19,2257
Samsung Galaxy Watch 4,779,31150,54075,39375,1,3,samsung-galaxy-watch-4-20,2258
Samsung Galaxy Watch 4,175,30450,58275,37188,1,5,samsung-galaxy-watch-4-21,2259
Fitbit Charge 5,522,14100,24975,18000,2,1,fitbit-charge-5-0,2260
Fitbit Charge 5,360,13200,24525,18188,2,1,fitbit-charge-5-1,2261
Fitbit Charge 5,278,14100,25425,16125,1,1,fitbit-charge-5-2,2262
Fitbit Charge 5,62,13950,25425,17250,3,2,fitbit-charge-5-3,2263
Fitbit Charge 5,624,13800,25650,17813,5,1,fitbit-charge-5-4,2264
Fitbit Charge 5,229,13500,23625,16500,2,5,fitbit-charge-5-5,2265
Fitbit Charge 5,717,13200,24975,18563,2,2,fitbit-charge-5-6,2266
Fitbit Charge 5,416,13050,24975,16500,4,3,fitbit-charge-5-7,2267
Fitbit Charge 5,380,13350,23850,18000,5,0,fitbit-charge-5-8,2268
Fitbit Charge 5,269,12900,25425,18188,1,0,fitbit-charge-5-9,2269
Fitbit Charge 5,919,14700,25875,16875,3,4,fitbit-charge-5-10,2270
Fitbit Charge 5,1000,14850,23850,15938,3,4,fitbit-charge-5-11,2271
Fitbit Charge 5,270,14550,25650,17625,4,2,fitbit-charge-5-12,2272
Fitbit Charge 5,483,13650,23850,16125,4,3,fitbit-charge-5-13,2273
Fitbit Charge 5,279,14850,25425,16875,4,1,fitbit-charge-5-14,2274
Fitbit Charge 5,469,14700,24300,16875,1,1,fitbit-charge-5-15,2275
Fitbit Charge 5,431,14250,25650,18188,2,0,fitbit-charge-5-16,2276
Fitbit Charge 5,401,14700,25875,17813,4,0,fitbit-charge-5-17,2277
Fitbit Charge 5,507,12750,24975,17250,4,1,fitbit-charge-5-18,2278
Fitbit Charge 5,756,13200,23850,16313,3,3,fitbit-charge-5-19,2279
Fitbit Charge 5,331,14400,25200,18188,4,0,fitbit-charge-5-20,2280
Fitbit Charge 5,811,14700,22950,17063,5,1,fitbit-charge-5-21,2281
Fitbit Charge 5,859,14250,24075,18563,4,1,fitbit-charge-5-22,2282
Fitbit Charge 5,728,14550,25200,16313,5,5,fitbit-charge-5-23,2283
Fitbit Charge 5,705,13950,23400,18375,3,4,fitbit-charge-5-24,2284
OnePlus Buds Pro,754,9700,15450,12125,1,5,oneplus-buds-pro-0,2285
OnePlus Buds Pro,974,9400,16800,11250,1,1,oneplus-buds-pro-1,2286
OnePlus Buds Pro,427,8600,15450,10750,4,4,oneplus-buds-pro-2,2287
OnePlus Buds Pro,419,8500,17100,12000,2,5,oneplus-buds-pro-3,2288
OnePlus Buds Pro,770,8900,15450,10875,4,3,oneplus-buds-pro-4,2289
OnePlus Buds Pro,789,8600,17100,10875,4,1,oneplus-buds-pro-5,2290
OnePlus Buds Pro,43,9200,15600,11000,1,3,oneplus-buds-pro-6,2291
OnePlus Buds Pro,61,9700,15750,10625,5,5,oneplus-buds-pro-7,2292
OnePlus Buds Pro,828,9300,15150,10875,5,3,oneplus-buds-pro-8,2293
OnePlus Buds Pro,428,9300,16200,10750,1,1,oneplus-buds-pro-9,2294
OnePlus Buds Pro,828,9600,15600,11625,2,3,oneplus-buds-pro-10,2295
OnePlus Buds Pro,881,9100,15150,12000,3,4,oneplus-buds-pro-11,2296
OnePlus Buds Pro,317,8900,16050,11125,5,1,oneplus-buds-pro-12,2297
OnePlus Buds Pro,468,9100,16950,11500,1,4,oneplus-buds-pro-13,2298
OnePlus Buds Pro,341,9400,16800,11750,3,2,oneplus-buds-pro-14,2299
OnePlus Buds Pro,972,9300,16650,11875,5,4,oneplus-buds-pro-15,2300
OnePlus Buds Pro,886,9300,15150,10625,3,4,oneplus-buds-pro-16,2301
OnePlus Buds Pro,246,9700,16650,11125,2,3,oneplus-buds-pro-17,2302
OnePlus Buds Pro,892,8500,16650,11625,1,0,oneplus-buds-pro-18,2303
OnePlus Buds Pro,731,9800,16500,12250,2,5,oneplus-buds-pro-19,2304
OnePlus Buds Pro,945,9600,16650,10875,4,4,oneplus-buds-pro-20,2305
OnePlus Buds Pro,329,8500,15750,12375,2,4,oneplus-buds-pro-21,2306
OnePlus Buds Pro,405,9600,15600,10625,1,2,oneplus-buds-pro-22,2307
OnePlus Buds Pro,488,9500,16950,12250,5,5,oneplus-buds-pro-23,2308
OnePlus Buds Pro,258,9700,16950,12375,4,4,oneplus-buds-pro-24,2309
Xiaomi Mi Band 6,749,4950,8400,5625,3,1,xiaomi-mi-band-6-0,2310
Xiaomi Mi Band 6,429,4950,8325,6063,3,5,xiaomi-mi-band-6-1,2311
Xiaomi Mi Band 6,166,4900,8475,5563,4,1,xiaomi-mi-band-6-2,2312
Xiaomi Mi Band 6,374,4900,7875,5938,3,2,xiaomi-mi-band-6-3,2313
Xiaomi Mi Band 6,613,4900,8550,5500,2,4,xiaomi-mi-band-6-4,2314
Xiaomi Mi Band 6,417,4700,7800,5938,4,2,xiaomi-mi-band-6-5,2315
Xiaomi Mi Band 6,862,4350,8100,5500,5,5,xiaomi-mi-band-6-6,2316
Xiaomi Mi Band 6,591,4450,8400,6000,1,4,xiaomi-mi-band-6-7,2317
Xiaomi Mi Band 6,316,4950,8250,5375,3,1,xiaomi-mi-band-6-8,2318
Xiaomi Mi Band 6,673,4550,7875,5750,3,1,xiaomi-mi-band-6-9,2319
Xiaomi Mi Band 6,761,4800,7950,5500,1,3,xiaomi-mi-band-6-10,2320
Xiaomi Mi Band 6,415,4900,8325,5813,3,3,xiaomi-mi-band-6-11,2321
Xiaomi Mi Band 6,580,4850,8175,6063,1,2,xiaomi-mi-band-6-12,2322
Xiaomi Mi Band 6,176,4350,7950,5750,4,1,xiaomi-mi-band-6-13,2323
Xiaomi Mi Band 6,839,4600,8025,5750,4,0,xiaomi-mi-band-6-14,2324
Xiaomi Mi Band 6,63,4950,7950,6000,1,0,xiaomi-mi-band-6-15,2325
Xiaomi Mi Band 6,23,4850,7650,5625,4,3,xiaomi-mi-band-6-16,2326
Xiaomi Mi Band 6,215,4400,8625,5313,5,1,xiaomi-mi-band-6-17,2327
Xiaomi Mi Band 6,749,4800,7800,6125,4,3,xiaomi-mi-band-6-18,2328
Xiaomi Mi Band 6,392,4850,7725,5688,1,1,xiaomi-mi-band-6-19,2329
Xiaomi Mi Band 6,547,4400,7650,5375,2,0,xiaomi-mi-band-6-20,2330
Xiaomi Mi Band 6,861,4300,8400,5438,4,1,xiaomi-mi-band-6-21,2331
Xiaomi Mi Band 6,279,4800,7950,5313,2,1,xiaomi-mi-band-6-22,2332
Xiaomi Mi Band 6,708,4800,7575,5688,4,2,xiaomi-mi-band-6-23,2333
Xiaomi Mi Band 6,859,4800,8550,5438,3,2,xiaomi-mi-band-6-24,2334
iPhone 13 Pro Max,35,106800,190800,147000,5,0,iphone-13-pro-max-0,2335
iPhone 13 Pro Max,768,104400,196200,144000,2,4,iphone-13-pro-max-1,2336
iPhone 13 Pro Max,43,106800,190800,147000,4,3,iphone-13-pro-max-2,2337
iPhone 13 Pro Max,648,102000,201600,141000,3,2,iphone-13-pro-max-3,2338
iPhone 13 Pro Max,120,103200,196200,148500,4,0,iphone-13-pro-max-4,2339
iPhone 13 Pro Max,392,112800,190800,148500,2,0,iphone-13-pro-max-5,2340
iPhone 13 Pro Max,368,114000,192600,138000,5,5,iphone-13-pro-max-6,2341
iPhone 13 Pro Max,281,106800,190800,142500,4,1,iphone-13-pro-max-7,2342
iPhone 13 Pro Max,404,117600,190800,130500,3,3,iphone-13-pro-max-8,2343
iPhone 13 Pro Max,544,118800,181800,141000,1,5,iphone-13-pro-max-9,2344
iPhone 13 Pro Max,835,116400,183600,147000,1,3,iphone-13-pro-max-10,2345
iPhone 13 Pro Max,972,109200,183600,144000,5,2,iphone-13-pro-max-11,2346
iPhone 13 Pro Max,767,106800,203400,127500,5,0,iphone-13-pro-max-12,2347
iPhone 13 Pro Max,927,111600,187200,142500,5,2,iphone-13-pro-max-13,2348
iPhone 13 Pro Max,130,103200,187200,141000,4,5,iphone-13-pro-max-14,2349
iPhone 13 Pro Max,364,108000,187200,147000,4,1,iphone-13-pro-max-15,2350
iPhone 13 Pro Max,143,109200,192600,133500,3,2,iphone-13-pro-max-16,2351
iPhone 13 Pro Max,519,109200,192600,129000,5,2,iphone-13-pro-max-17,2352
iPhone 13 Pro Max,478,117600,207000,130500,1,2,iphone-13-pro-max-18,2353
iPhone 13 Pro Max,481,103200,183600,132000,3,5,iphone-13-pro-max-19,2354
iPhone 13 Pro Max,550,117600,199800,145500,2,1,iphone-13-pro-max-20,2355
iPhone 13 Pro Max,634,112800,192600,135000,4,4,iphone-13-pro-max-21,2356
iPhone 13 Pro Max,954,104400,187200,127500,3,0,iphone-13-pro-max-22,2357
Samsung Galaxy Note 20 Ultra,461,77600,121200,91000,4,0,samsung-galaxy-note-20-ultra-0,2358
Samsung Galaxy Note 20 Ultra,230,76000,127200,97000,3,4,samsung-galaxy-note-20-ultra-1,2359
Samsung Galaxy Note 20 Ultra,422,76800,122400,95000,5,2,samsung-galaxy-note-20-ultra-2,2360
Samsung Galaxy Note 20 Ultra,986,68000,130800,87000,2,1,samsung-galaxy-note-20-ultra-3,2361
Samsung Galaxy Note 20 Ultra,697,73600,122400,97000,4,3,samsung-galaxy-note-20-ultra-4,2362
Samsung Galaxy Note 20 Ultra,456,75200,124800,94000,5,4,samsung-galaxy-note-20-ultra-5,2363
Samsung Galaxy Note 20 Ultra,813,68800,138000,98000,5,5,samsung-galaxy-note-20-ultra-6,2364
Samsung Galaxy Note 20 Ultra,524,69600,136800,94000,4,2,samsung-galaxy-note-20-ultra-7,2365
Samsung Galaxy Note 20 Ultra,440,74400,123600,94000,2,3,samsung-galaxy-note-20-ultra-8,2366
Samsung Galaxy Note 20 Ultra,876,77600,126000,99000,5,0,samsung-galaxy-note-20-ultra-9,2367
Samsung Galaxy Note 20 Ultra,266,75200,127200,87000,5,3,samsung-galaxy-note-20-ultra-10,2368
Samsung Galaxy Note 20 Ultra,475,71200,136800,98000,3,5,samsung-galaxy-note-20-ultra-11,2369
Samsung Galaxy Note 20 Ultra,686,69600,138000,94000,5,0,samsung-galaxy-note-20-ultra-12,2370
Samsung Galaxy Note 20 Ultra,745,79200,138000,94000,2,3,samsung-galaxy-note-20-ultra-13,2371
Samsung Galaxy Note 20 Ultra,630,68000,121200,90000,4,3,samsung-galaxy-note-20-ultra-14,2372
Samsung Galaxy Note 20 Ultra,592,68000,138000,96000,1,3,samsung-galaxy-note-20-ultra-15,2373
Samsung Galaxy Note 20 Ultra,916,69600,138000,92000,5,4,samsung-galaxy-note-20-ultra-16,2374
Samsung Galaxy Note 20 Ultra,620,78400,134400,91000,4,4,samsung-galaxy-note-20-ultra-17,2375
Samsung Galaxy Note 20 Ultra,425,71200,133200,99000,4,3,samsung-galaxy-note-20-ultra-18,2376
Samsung Galaxy Note 20 Ultra,219,71200,133200,95000,3,0,samsung-galaxy-note-20-ultra-19,2377
Samsung Galaxy Note 20 Ultra,389,74400,138000,90000,2,0,samsung-galaxy-note-20-ultra-20,2378
Samsung Galaxy Note 20 Ultra,362,76000,130800,92000,2,4,samsung-galaxy-note-20-ultra-21,2379
Samsung Galaxy Note 20 Ultra,825,74400,138000,87000,2,2,samsung-galaxy-note-20-ultra-22,2380
Samsung Galaxy Note 20 Ultra,805,68800,129600,90000,1,0,samsung-galaxy-note-20-ultra-23,2381
Samsung Galaxy Note 20 Ultra,407,75200,133200,92000,1,5,samsung-galaxy-note-20-ultra-24,2382
Google Pixel Stand,671,4900,7575,5438,3,2,google-pixel-stand-0,2383
Google Pixel Stand,568,4950,8100,5563,4,0,google-pixel-stand-1,2384
Google Pixel Stand,744,4500,8550,5750,3,1,google-pixel-stand-2,2385
Google Pixel Stand,331,4400,7875,5438,5,2,google-pixel-stand-3,2386
Google Pixel Stand,272,4900,7875,5875,2,5,google-pixel-stand-4,2387
Google Pixel Stand,230,4850,8025,5688,3,2,google-pixel-stand-5,2388
Google Pixel Stand,951,4800,7650,5813,2,1,google-pixel-stand-6,2389
Google Pixel Stand,420,4650,7575,6188,5,2,google-pixel-stand-7,2390
Google Pixel Stand,590,4350,8025,5500,2,0,google-pixel-stand-8,2391
Google Pixel Stand,396,4450,8400,6000,4,0,google-pixel-stand-9,2392
Google Pixel Stand,309,4800,7950,5375,3,4,google-pixel-stand-10,2393
Google Pixel Stand,129,4950,7875,5500,4,4,google-pixel-stand-11,2394
Google Pixel Stand,616,4950,7950,6000,3,2,google-pixel-stand-12,2395
Google Pixel Stand,298,4800,7575,5938,2,0,google-pixel-stand-13,2396
Google Pixel Stand,342,4700,7575,5375,2,2,google-pixel-stand-14,2397
Google Pixel Stand,937,4800,8250,5375,1,0,google-pixel-stand-15,2398
Google Pixel Stand,836,4400,8250,5875,4,4,google-pixel-stand-16,2399
Google Pixel Stand,578,4950,8400,5500,2,2,google-pixel-stand-17,2400
Google Pixel Stand,822,4950,7725,5438,4,2,google-pixel-stand-18,2401
Google Pixel Stand,130,4650,8625,5563,1,4,google-pixel-stand-19,2402
Google Pixel Stand,868,4750,7875,5375,2,1,google-pixel-stand-20,2403
Google Pixel Stand,429,4300,7800,5750,4,5,google-pixel-stand-21,2404
Google Pixel Stand,769,4500,7875,6063,4,5,google-pixel-stand-22,2405
Google Pixel Stand,450,4350,8475,6063,5,2,google-pixel-stand-23,2406
Google Pixel Stand,686,4850,7950,6063,5,2,google-pixel-stand-24,2407
Google Pixel Stand,590,4950,8025,5625,1,5,google-pixel-stand-25,2408
Google Pixel Stand,493,4550,8400,5813,1,5,google-pixel-stand-26,2409
Google Pixel Stand,203,4500,8250,5500,4,5,google-pixel-stand-27,2410
Google Pixel Stand,508,4350,7725,5750,1,4,google-pixel-stand-28,2411
AirPods Max,235,47000,86250,60000,3,3,airpods-max-0,2412
AirPods Max,103,43500,80250,57500,1,2,airpods-max-1,2413
AirPods Max,976,47000,81750,53125,4,4,airpods-max-2,2414
AirPods Max,41,49500,76500,60625,2,1,airpods-max-3,2415
AirPods Max,233,46000,77250,55000,3,3,airpods-max-4,2416
AirPods Max,155,46000,75750,56875,2,3,airpods-max-5,2417
AirPods Max,130,47000,76500,56875,2,2,airpods-max-6,2418
AirPods Max,609,48500,86250,61875,1,2,airpods-max-7,2419
AirPods Max,349,44500,84000,58125,4,1,airpods-max-8,2420
AirPods Max,179,48500,85500,54375,2,2,airpods-max-9,2421
AirPods Max,775,45000,78000,61250,2,1,airpods-max-10,2422
AirPods Max,531,47000,86250,58125,1,2,airpods-max-11,2423
AirPods Max,841,44500,82500,56875,1,0,airpods-max-12,2424
AirPods Max,821,43500,84750,57500,4,1,airpods-max-13,2425
AirPods Max,463,45000,76500,58750,1,0,airpods-max-14,2426
AirPods Max,129,45000,82500,61875,4,3,airpods-max-15,2427
AirPods Max,149,44000,84750,60000,3,0,airpods-max-16,2428
AirPods Max,905,47000,83250,58750,3,2,airpods-max-17,2429
AirPods Max,542,43000,77250,60000,1,5,airpods-max-18,2430
AirPods Max,463,45500,80250,59375,4,0,airpods-max-19,2431
AirPods Max,539,43500,84750,53125,5,4,airpods-max-20,2432
Samsung Galaxy Buds Pro,776,13500,24975,17250,5,2,samsung-galaxy-buds-pro-0,2433
Samsung Galaxy Buds Pro,855,14850,25875,18375,5,2,samsung-galaxy-buds-pro-1,2434
Samsung Galaxy Buds Pro,673,14550,23400,17813,5,1,samsung-galaxy-buds-pro-2,2435
Samsung Galaxy Buds Pro,386,13200,22725,15938,2,0,samsung-galaxy-buds-pro-3,2436
Samsung Galaxy Buds Pro,849,14100,23625,17438,5,2,samsung-galaxy-buds-pro-4,2437
Samsung Galaxy Buds Pro,205,14700,23850,17063,1,5,samsung-galaxy-buds-pro-5,2438
Samsung Galaxy Buds Pro,445,12900,24750,18188,5,0,samsung-galaxy-buds-pro-6,2439
Samsung Galaxy Buds Pro,198,14100,23175,16125,3,0,samsung-galaxy-buds-pro-7,2440
Samsung Galaxy Buds Pro,429,14400,24975,18375,4,0,samsung-galaxy-buds-pro-8,2441
Samsung Galaxy Buds Pro,224,14400,22725,16313,1,3,samsung-galaxy-buds-pro-9,2442
Samsung Galaxy Buds Pro,24,13200,23625,16125,2,0,samsung-galaxy-buds-pro-10,2443
Samsung Galaxy Buds Pro,462,14250,24975,17625,5,3,samsung-galaxy-buds-pro-11,2444
Samsung Galaxy Buds Pro,448,14100,24300,17063,4,0,samsung-galaxy-buds-pro-12,2445
Samsung Galaxy Buds Pro,466,13500,23850,18000,2,3,samsung-galaxy-buds-pro-13,2446
Samsung Galaxy Buds Pro,527,13350,24525,18000,5,0,samsung-galaxy-buds-pro-14,2447
Samsung Galaxy Buds Pro,545,14850,23175,18188,5,4,samsung-galaxy-buds-pro-15,2448
Samsung Galaxy Buds Pro,266,14400,24300,17063,1,2,samsung-galaxy-buds-pro-16,2449
Samsung Galaxy Buds Pro,606,13950,24975,17625,3,3,samsung-galaxy-buds-pro-17,2450
Samsung Galaxy Buds Pro,578,13500,22725,17813,4,5,samsung-galaxy-buds-pro-18,2451
Samsung Galaxy Buds Pro,769,12900,25875,17625,2,4,samsung-galaxy-buds-pro-19,2452
Samsung Galaxy Buds Pro,23,12750,22725,16313,5,2,samsung-galaxy-buds-pro-20,2453
Samsung Galaxy Buds Pro,40,12750,25650,16875,2,1,samsung-galaxy-buds-pro-21,2454
Samsung Galaxy Buds Pro,330,13650,25875,17063,5,2,samsung-galaxy-buds-pro-22,2455
OnePlus Nord 2,309,26700,50850,36375,1,4,oneplus-nord-2-0,2456
OnePlus Nord 2,597,27000,48150,31875,1,4,oneplus-nord-2-1,2457
OnePlus Nord 2,697,25500,49050,37125,1,2,oneplus-nord-2-2,2458
OnePlus Nord 2,370,29700,50850,36000,1,4,oneplus-nord-2-3,2459
OnePlus Nord 2,707,29400,47250,33375,1,5,oneplus-nord-2-4,2460
OnePlus Nord 2,89,26100,46350,36375,2,3,oneplus-nord-2-5,2461
OnePlus Nord 2,715,28200,51750,35625,4,4,oneplus-nord-2-6,2462
OnePlus Nord 2,812,29400,46800,34500,1,1,oneplus-nord-2-7,2463
OnePlus Nord 2,286,29100,45450,33375,5,5,oneplus-nord-2-8,2464
OnePlus Nord 2,419,26100,47700,36000,2,2,oneplus-nord-2-9,2465
OnePlus Nord 2,171,26700,49500,35250,1,1,oneplus-nord-2-10,2466
OnePlus Nord 2,274,29400,49500,31875,2,4,oneplus-nord-2-11,2467
OnePlus Nord 2,355,26100,45900,37125,2,2,oneplus-nord-2-12,2468
OnePlus Nord 2,680,29100,50400,32625,1,2,oneplus-nord-2-13,2469
OnePlus Nord 2,878,28500,50400,33750,4,0,oneplus-nord-2-14,2470
OnePlus Nord 2,927,29100,49050,37125,4,1,oneplus-nord-2-15,2471
OnePlus Nord 2,872,26100,48600,33375,4,2,oneplus-nord-2-16,2472
OnePlus Nord 2,256,27300,48600,36750,4,4,oneplus-nord-2-17,2473
OnePlus Nord 2,331,29700,49500,33375,2,1,oneplus-nord-2-18,2474
OnePlus Nord 2,517,28500,48600,36375,5,4,oneplus-nord-2-19,2475
OnePlus Nord 2,650,28800,49050,35625,1,2,oneplus-nord-2-20,2476
OnePlus Nord 2,941,26100,51300,32625,5,3,oneplus-nord-2-21,2477
OnePlus Nord 2,890,26700,48150,33750,2,1,oneplus-nord-2-22,2478
OnePlus Nord 2,960,26700,49500,36375,2,1,oneplus-nord-2-23,2479
OnePlus Nord 2,527,29400,50400,36375,4,4,oneplus-nord-2-24,2480
OnePlus Nord 2,92,26700,50850,35250,2,2,oneplus-nord-2-25,2481
OnePlus Nord 2,600,29700,50400,34125,4,4,oneplus-nord-2-26,2482
OnePlus Nord 2,32,26400,51750,32625,1,2,oneplus-nord-2-27,2483
Xiaomi Redmi Note 11,351,13650,25875,18375,1,3,xiaomi-redmi-note-11-0,2484
Xiaomi Redmi Note 11,845,13500,24525,17438,1,5,xiaomi-redmi-note-11-1,2485
Xiaomi Redmi Note 11,506,13950,25875,15938,5,2,xiaomi-redmi-note-11-2,2486
Xiaomi Redmi Note 11,280,13200,25875,18000,3,5,xiaomi-redmi-note-11-3,2487
Xiaomi Redmi Note 11,768,13500,24075,17250,1,4,xiaomi-redmi-note-11-4,2488
Xiaomi Redmi Note 11,260,13050,23400,16688,2,1,xiaomi-redmi-note-11-5,2489
Xiaomi Redmi Note 11,917,14550,24075,15938,2,1,xiaomi-redmi-note-11-6,2490
Xiaomi Redmi Note 11,385,13350,25875,17063,5,0,xiaomi-redmi-note-11-7,2491
Xiaomi Redmi Note 11,674,13650,23175,16125,3,4,xiaomi-redmi-note-11-8,2492
Xiaomi Redmi Note 11,330,14700,24525,15938,5,2,xiaomi-redmi-note-11-9,2493
Xiaomi Redmi Note 11,885,14550,23400,17625,5,1,xiaomi-redmi-note-11-10,2494
Xiaomi Redmi Note 11,572,13200,23175,17813,4,4,xiaomi-redmi-note-11-11,2495
Xiaomi Redmi Note 11,183,14400,24975,18188,1,4,xiaomi-redmi-note-11-12,2496
